SampleID,label,Influenza,BioProject,HostGroup,HostType,Season,Age,Sex,Feeding,Species,Location,month,Sphingobacterium__4966214a,Pedobacter__e5eb02f3,Sphingobacteriaceae__736f2237,Parabacteroides__ef4b9171,Bacteroides__a13d2ac8,Prevotellaceae_Ga6A1_group__408c8c2d,Prevotellaceae__282df84e,Incertae_Sedis__32018bce,Prevotella__8ef7520d,Porphyromonas__c465f577,Bacteroidales__8e7f285d,H1__5c1b884f,Flavobacterium__63d393fc,Atopobium__81d6cbdb,Arcanobacterium__4c9ad755,Micrococcales__9eb9acee,Rothia__da821e0a,Lawsonella__30d3ed51,Varibaculum__84b87a55,Schaalia__ed995199,Stenotrophomonas__a6eadb2d,Escherichia-Shigella__6e37ae39,Pasteurellaceae__5a64a6f1,Psittacicella__f8bb29a5,Comamonadaceae__c51976b3,Moraxella__00b629e3,Pseudomonas__13b2a473,Halomonas__7333e261,unclassified__0c9e3ed5,Fusibacter__adc4c72e,Desulfovibrio__5d53bfb2,Brevundimonas__da6b37f3,Methylobacterium__1458f1e7,Clostridium__98fcf594,Bacillota__9ccfad18,Mageeibacillus__816bc635,Colidextribacter__d74cd658,UCG-005__4ce32c4e,Oscillospiraceae__ca53da73,Faecalibacterium__a50e8f12,Incertae_Sedis__efb1124a,Ruminococcaceae__0775e59c,Caecibacterium__9265d514,Campylobacter__af35970d,Helicobacter__acc07901,Lachnospiraceae_UCG-010__5bd5c394,Lachnospiraceae__cafeeea8,Incertae_Sedis__03d08b31,Peptoniphilus__172051db,Parvimonas__e9165b84,Peptococcus__e616d0c9,Candidatus_Arthromitus__04c4a458,Streptococcus__bf0a5e99,Gemella__da6858e2,Staphylococcus__463b2f04,Catellicoccus__f52c8cce,Lactobacillales__8ad1796f,Mycoplasmataceae__8e450566,Thomasclavelia__c4abcba6,Incertae_Sedis__b81519f9,Megamonas__97771191,Veillonellaceae__e56b0756,Veillonellales-Selenomonadales__eb04e82f,Veillonella__6718eb07,Phascolarctobacterium__1683506d,Fusobacterium__0daf4b3d,Incertae_Sedis__c3a9c557,Oceanivirga__5702680e,Leptotrichiaceae__d27439ff,Cetobacterium__024cc2ba
SRR7146848,1,Pos,PRJNA464410,Duck,Duck,S,H,M,dabbling,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",7.0,58,19,17,0,0,0,0,0,0,274,33,0,2343,0,0,0,0,0,0,0,66,0,0,654,0,0,68,52,647,0,0,103,6,0,0,0,0,0,0,0,0,0,0,87,0,0,93,0,26,5,0,0,111,0,0,0,1,0,0,112,0,103,0,0,0,34,0,0,0,0
SRR7146849,1,Pos,PRJNA464410,Duck,Duck,S,H,F,dabbling,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",7.0,13,14,5,0,0,0,0,0,0,869,48,0,791,0,0,8,0,0,1,0,28,0,5,1706,3,0,41,4,0,0,0,69,0,0,0,19,0,0,0,0,0,0,0,404,0,0,0,0,0,90,3,0,0,0,0,0,5,0,0,128,7,115,0,0,0,0,0,47,559,0
SRR7146850,1,Pos,PRJNA464410,Duck,Duck,S,H,M,dabbling,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",7.0,57,14,0,0,0,0,0,0,0,1385,0,0,1330,0,0,0,0,0,0,0,59,0,0,509,0,0,155,0,627,0,0,124,11,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,51,0,268,0,0,0,263,0,30,0,0
SRR7146851,1,Pos,PRJNA464410,Duck,Duck,S,H,M,dabbling,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",7.0,26,0,0,0,0,0,0,0,0,0,0,0,816,0,0,17,0,0,4,0,71,0,3,2405,8,0,38,0,18,0,0,25,4,0,0,9,0,0,0,0,0,0,45,324,0,0,183,0,0,101,0,0,32,0,0,0,765,0,0,89,0,0,0,0,0,0,0,0,0,0
SRR7146852,0,Neg,PRJNA464410,Duck,Duck,S,H,F,dabbling,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",7.0,46,0,0,0,0,0,0,0,223,90,0,0,667,0,45,0,292,7,0,0,0,0,1085,0,0,0,13,0,0,0,0,16,6,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,835,120,71,0,50,153,0,0,0,0,0,1253,0,0,0,0,0,0
SRR7146853,0,Neg,PRJNA464410,Duck,Duck,S,H,M,dabbling,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",7.0,0,0,19,0,0,0,0,0,265,219,0,0,64,0,0,104,195,0,0,0,0,0,55,108,0,0,8,59,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,94,0,0,13,24,43,0,12,0,304,21,4,0,9,107,0,47,0,2642,0,401,0,0,0,0,172,0
SRR7146854,1,Pos,PRJNA464410,Duck,Duck,FW,H,M,dabbling,Anasamericana,"SacramentoNationalWildlifeRefuge,GlennCounty",11.0,0,0,0,0,1,0,0,0,10,404,0,0,7,11,0,0,1,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,11,2905,0,0,45,0,0,5,0,11,0,0,0,2,0,0,0,0,13,145,0,17,0,24,0,0,1315,0
SRR7146855,0,Neg,PRJNA464410,Duck,Duck,FW,U,F,filter,Anasclypeata,"SacramentoNationalWildlifeRefuge,GlennCounty",1.0,13,0,41,0,0,0,0,0,0,149,0,0,355,0,0,0,0,0,4,0,0,0,0,0,0,0,57,0,0,0,15,77,0,0,10,0,0,0,0,0,0,0,0,144,0,0,64,0,0,14,21,0,0,0,274,118,0,0,10,23,0,21,0,0,0,0,0,0,0,3590
SRR7146856,0,Neg,PRJNA464410,Duck,Duck,FW,U,M,filter,Anasclypeata,"SacramentoNationalWildlifeRefuge,GlennCounty",1.0,0,0,2,0,4,2,0,0,0,48,0,0,64,0,0,3,0,3,0,0,8,0,0,0,0,0,10,2,0,48,0,2,0,0,2,0,0,0,0,0,3,0,36,40,0,0,192,2,6,14,0,0,0,0,76,126,0,0,0,18,0,46,0,0,0,0,195,0,51,3997
SRR7146857,0,Neg,PRJNA464410,Duck,Duck,FW,U,F,filter,Anasclypeata,"SacramentoNationalWildlifeRefuge,GlennCounty",1.0,2,0,0,0,299,0,0,0,0,0,0,0,126,0,0,2,0,1,4,0,0,0,0,186,2,0,0,4,0,110,0,4,0,0,0,0,0,0,6,0,0,0,40,3338,0,9,411,0,0,264,0,0,0,0,45,21,0,0,5,6,3,0,0,0,0,10,0,0,0,85
SRR7146858,0,Neg,PRJNA464410,Duck,Duck,FW,U,M,filter,Anasclypeata,"SacramentoNationalWildlifeRefuge,GlennCounty",1.0,0,0,0,0,45,0,0,0,0,170,0,0,1,20,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,220,0,0,0,0,2,0,0,0,0,0,0,0,57,4005,0,3,104,1,0,17,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,56,207,13,65,0
SRR7146859,0,Neg,PRJNA464410,Duck,Duck,FW,U,M,filter,Anasclypeata,"SacramentoNationalWildlifeRefuge,GlennCounty",1.0,0,0,0,0,56,0,0,0,0,372,0,0,25,0,0,0,0,0,0,0,0,0,0,278,0,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2631,0,12,257,1,0,0,0,0,0,0,0,8,0,0,0,6,0,29,0,0,0,34,258,19,18,990
SRR7146860,0,Neg,PRJNA464410,Duck,Duck,FW,U,M,filter,Anasclypeata,"SacramentoNationalWildlifeRefuge,GlennCounty",1.0,0,0,0,124,1424,194,0,0,0,49,61,0,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,218,82,106,0,21,60,20,110,0,41,28,0,0,0,0,0,0,0,7,19,0,0,31,6,0,0,0,0,10,10,86,0,9,2135
SRR7146861,0,Neg,PRJNA464410,Duck,Duck,FW,U,M,filter,Anasclypeata,"SacramentoNationalWildlifeRefuge,GlennCounty",1.0,0,0,0,0,11,0,74,0,0,6,0,0,48,3,2,0,0,0,0,0,0,1,0,37,0,0,7,1,0,13,0,9,0,0,0,0,0,0,0,0,0,0,25,3992,0,0,519,2,0,44,0,0,0,0,21,4,0,0,0,72,0,9,0,0,0,16,16,2,28,38
SRR7146862,0,Neg,PRJNA464410,Duck,Duck,FW,U,M,filter,Anasclypeata,"SacramentoNationalWildlifeRefuge,GlennCounty",1.0,0,0,0,0,10,0,0,0,0,40,0,0,3,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,883,0,0,0,0,0,0,0,0,0,0,0,0,6,2353,0,0,6,0,0,0,0,0,0,0,1,34,0,0,0,0,0,8,0,0,0,12,0,1,78,1495
SRR7146863,0,Neg,PRJNA464410,Duck,Duck,S,H,M,dabbling,Anasplatyrhynchos,"SuisunMarsh/Balboa,SolanoCounty",7.0,0,0,2,0,3,0,6,0,15,1647,0,0,85,0,0,133,23,0,111,0,10,0,0,6,2,0,8,9,39,0,0,15,0,0,3,0,0,0,7,0,0,7,3,44,0,0,43,38,0,680,0,2,23,0,5,0,0,2,7,232,0,1261,0,59,0,466,0,1,0,0
SRR7146865,1,Pos,PRJNA464410,Duck,Duck,FW,U,M,dabbling,Anasplatyrhynchos,"ConawayRanch,YoloCounty",10.0,0,0,0,3,15,1,11,0,13,379,0,6,21,24,0,0,7,0,4,0,0,7,7,8,0,0,0,0,0,4,0,3,0,0,0,0,3,0,11,3,0,27,10,1403,0,0,2589,0,2,8,0,0,23,0,10,0,6,18,0,16,0,0,0,40,0,16,0,0,302,0
SRR7146866,1,Pos,PRJNA464410,Duck,Duck,FW,U,M,dabbling,Anasplatyrhynchos,"ConawayRanch,YoloCounty",10.0,0,0,0,0,210,11,248,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,13,7,296,27,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,205,1,0,0,1,3606,0,0,54,0
SRR7146868,1,Pos,PRJNA464410,Duck,Duck,FW,H,F,dabbling,Anasacuta,"ConawayRanch,YoloCounty",10.0,0,0,0,0,0,0,0,0,0,23,0,0,10,0,0,5,6,0,2,0,0,0,2,464,0,4,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,30,3251,0,0,4,0,6,3,0,53,14,1,2,0,123,2,0,3,0,8,0,23,0,951,0,0,2,0
SRR7146869,1,Pos,PRJNA464410,Duck,Duck,FW,U,M,dabbling,Anasplatyrhynchos,"ConawayRanch,YoloCounty",12.0,0,7,0,1,46,8,0,2,15,421,9,0,169,3,0,0,17,0,4,4,17,0,23,334,0,0,9,0,6,15,0,15,0,0,0,0,0,0,4,0,0,3,243,2660,16,0,90,0,0,21,0,0,37,20,0,3,40,9,0,23,0,54,0,186,0,231,42,0,160,27
SRR7146871,1,Pos,PRJNA464410,Duck,Duck,FW,H,M,dabbling,Anasamericana,"SacramentoNationalWildlifeRefuge,GlennCounty",10.0,0,0,0,0,158,0,0,0,0,300,35,0,31,0,35,0,0,0,0,0,1,0,0,0,0,0,6,0,15,0,0,6,0,26,6,0,0,0,132,34,12,1491,45,147,0,11,66,0,0,0,22,0,10,0,0,0,1889,0,20,8,24,408,0,0,0,0,0,0,0,0
SRR7146872,1,Pos,PRJNA464410,Duck,Duck,FW,H,M,filter,Anasclypeata,"SacramentoNationalWildlifeRefuge,GlennCounty",10.0,0,0,0,0,0,0,0,0,158,24,0,0,4,0,0,0,169,1,0,9,0,0,63,0,0,0,0,0,0,160,0,2,0,6,0,0,0,0,0,0,0,0,0,3637,0,0,25,0,0,0,0,0,237,28,6,0,46,0,0,0,0,0,0,318,0,1,0,0,0,106
SRR7146874,1,Pos,PRJNA464410,Duck,Duck,FW,H,M,dabbling,Anasacuta,"SacramentoNationalWildlifeRefuge,GlennCounty",10.0,0,0,0,0,3,0,8,0,0,0,0,0,9,0,1,0,0,0,4,0,0,0,0,529,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,3387,10,0,104,0,0,9,2,10,0,0,0,0,15,0,0,0,0,8,0,0,0,881,0,0,0,0
SRR7146875,1,Pos,PRJNA464410,Duck,Duck,FW,H,F,filter,Anasclypeata,"SacramentoNationalWildlifeRefuge,GlennCounty",12.0,1,11,8,0,0,0,0,0,4,9,0,45,409,0,0,142,0,12,33,2,3,0,6,0,4,0,28,6,7,0,0,27,0,0,14,0,0,5,0,0,0,0,38,378,4,0,173,1,14,0,45,0,32,0,28,1818,0,0,2,7,0,0,305,11,0,23,0,0,8,1332
SRR7146877,1,Pos,PRJNA464410,Duck,Duck,FW,H,F,filter,Anasclypeata,"SacramentoNationalWildlifeRefuge,GlennCounty",10.0,0,0,0,4,42,22,0,1,27,127,1,8,138,0,0,0,83,0,10,0,2,0,31,0,0,0,3,11,0,99,0,0,0,0,2,0,0,0,21,9,0,6,779,1932,11,14,183,0,0,146,0,0,190,12,11,30,23,56,6,0,0,244,0,241,0,58,41,10,21,345
SRR7146878,1,Pos,PRJNA464410,Duck,Duck,S,H,F,dabbling,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",7.0,28,23,23,0,174,10,51,0,0,201,0,94,1418,0,0,0,0,0,0,0,34,0,0,7,9,0,53,0,0,0,0,76,11,0,0,0,0,17,129,0,0,245,133,1390,0,15,36,0,0,0,0,143,27,4,7,0,0,0,46,8,317,0,0,4,7,37,3,0,0,14
SRR7146880,1,Pos,PRJNA464410,Duck,Duck,FW,U,M,dabbling,Anasplatyrhynchos,"ConawayRanch,YoloCounty",12.0,0,0,0,0,19,0,0,0,0,154,802,3,144,44,0,0,27,0,7,0,3,0,104,88,0,0,5,5,41,10,0,8,0,0,0,0,0,0,0,0,0,0,40,1128,0,56,198,0,0,27,0,0,48,5,0,0,93,59,0,5,0,52,71,125,0,1017,147,360,105,0
SRR7146881,0,Neg,PRJNA464410,Duck,Duck,S,H,M,dabbling,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",7.0,8,0,5,0,83,4,0,0,42,13,0,0,265,0,0,0,66,0,0,8,19,0,258,0,0,0,19,11,0,0,0,22,0,0,0,0,0,26,875,0,0,11,9,63,0,0,369,0,0,0,0,0,130,18,55,0,40,22,2088,0,0,0,10,151,0,0,0,0,0,0
SRR7146882,0,Neg,PRJNA464410,Duck,Duck,S,H,M,dabbling,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",7.0,5,0,0,0,16,0,0,0,537,19,0,0,74,0,5,0,226,0,5,2,0,0,196,0,0,0,12,13,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,215,0,0,1037,0,0,0,0,0,438,91,10,0,341,110,0,0,0,62,0,1580,0,0,0,0,0,0
SRR7146883,0,Neg,PRJNA464410,Duck,Duck,S,H,F,dabbling,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",7.0,1,0,7,0,21,0,0,0,61,40,0,2,146,0,0,0,115,8,0,0,3,0,52,0,0,0,20,2,0,0,0,4,0,0,0,0,0,0,5,0,0,5,0,22,0,0,4090,0,0,0,0,0,89,11,60,0,12,56,5,0,7,0,27,111,0,0,0,0,16,0
SRR7146884,0,Neg,PRJNA464410,Duck,Duck,S,H,M,dabbling,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",7.0,0,0,6,0,1,0,0,8,382,226,26,0,602,0,0,0,405,0,0,13,197,0,145,0,0,20,79,20,0,0,0,269,0,0,0,0,0,0,0,0,0,0,0,73,0,0,186,31,0,0,0,0,1012,35,451,0,108,60,0,0,0,0,0,434,0,0,0,0,206,0
SRR7146886,0,Neg,PRJNA464410,Duck,Duck,S,H,F,dabbling,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",7.0,0,4,0,0,7,0,0,4,0,18,0,0,84,0,68,0,178,0,0,9,26,0,45,0,0,5,38,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,139,3034,7,0,103,0,0,267,0,46,186,12,20,0,14,37,0,113,0,0,0,469,0,17,0,0,37,0
SRR7146887,0,Neg,PRJNA464410,Duck,Duck,S,H,F,dabbling,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",7.0,0,0,44,0,0,0,0,17,283,129,0,0,492,0,0,0,290,0,0,24,22,35,198,0,0,0,78,0,0,0,9,22,11,0,0,0,0,0,13,0,0,26,0,86,0,21,11,0,0,0,0,0,1991,32,64,0,195,272,0,0,0,0,0,584,0,0,0,0,0,0
SRR7146888,1,Pos,PRJNA464410,Duck,Duck,S,H,F,dabbling,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",7.0,16,19,43,0,0,0,0,0,0,735,0,27,2258,0,183,0,0,19,0,0,50,11,19,0,27,0,119,0,0,0,0,120,38,0,0,0,0,0,45,0,0,85,0,128,0,0,637,0,0,0,21,0,0,0,57,0,0,0,64,263,0,0,0,0,12,0,0,0,0,0
