SampleID,ASF356,Acinetobacter,Acutalibacter,Aeromonas,Agathobaculum,Agrobacterium,Alistipes,Anaerobutyricum,Anaerosporomusa,Anaerostipes,Anaerotruncus,Aquabacterium,Arcanobacterium,Ascidiaceihabitans,Atopobium,Bacillus,Bacteroides,Barnesiella,Bifidobacterium,Bilophila,Blautia,Brevundimonas,Brochothrix,Brucella,CAG-56,CHKCI001,CHKCI002,Caecibacterium,Campylobacter,Candidatus_Actinomarina,Candidatus_Arthromitus,Caproiciproducens,Catellicoccus,Caulobacter,Cetobacterium,Chryseobacterium,Clostridioides,Clostridium,Colidextribacter,Corynebacterium,Croceibacterium,Cupriavidus,Cutibacterium,Cyanobium_PCC-6307,DTU089,Dechloromonas,Deinococcus,Delftia,Desulfovibrio,Elizabethkingia,Enterocloster,Enterococcus,Epulopiscium,Escherichia-Shigella,Exiguobacterium,Faecalibacterium,Flavobacterium,Flavonifractor,Fournierella,Fusibacter,Fusobacterium,GCA-900066575,Gemella,Genus_unassigned_0775e59cd173135c46460efc24f0c35a,Genus_unassigned_0c9e3ed50197a5f104e61cd0520fbb29,Genus_unassigned_20003ad708c4341bfb9325715e8a3a6e,Genus_unassigned_282df84e87013a21e2f3d41c9042f9d6,Genus_unassigned_569e41cdb450ced9aaf87abc387fc8f6,Genus_unassigned_5a64a6f1f4e7afd3bbbf171c5c35b46f,Genus_unassigned_6a4f354262a6fbad12de693585b4e7f1,Genus_unassigned_736f2237cf9ec2cfcaa5645263c92bca,Genus_unassigned_7b071d792fea09d90d9773096db4f8c3,Genus_unassigned_8ad1796f811039f7bae012f206c4d408,Genus_unassigned_8e450566af04da60335f56e9098b4eec,Genus_unassigned_8e7f285d81ef2b399b0301d21e6061e5,Genus_unassigned_9ccfad1833dbe06085dda16682bdb9ef,Genus_unassigned_9eb9acee9f8012d509191f395cd33680,Genus_unassigned_AM406458.1.1481,Genus_unassigned_DQ057389.1.1363,Genus_unassigned_DQ456474.1.1446,Genus_unassigned_DQ793870.1.1284,Genus_unassigned_DQ794370.1.1390,Genus_unassigned_EF025267.1.1453,Genus_unassigned_EU132593.1.1277,Genus_unassigned_EU537172.1.1382,Genus_unassigned_FJVJ01000015.3438.4940,Genus_unassigned_FN667181.1.1433,Genus_unassigned_GQ175371.1.1438,Genus_unassigned_GQ175468.1.1444,Genus_unassigned_HQ452859.1.1430,Genus_unassigned_HQ772504.1.1405,Genus_unassigned_JF145649.1.1306,Genus_unassigned_JN594631.1.1392,Genus_unassigned_JQ014317.1.1286,Genus_unassigned_JQ196333.1.1311,Genus_unassigned_KC108996.1.1244,Genus_unassigned_KC294021.1.1310,Genus_unassigned_KF003417.1.1415,Genus_unassigned_KP337928.1.1234,Genus_unassigned_KT026457.1.1220,Genus_unassigned_KX212257.1.1200,Genus_unassigned_KX225280.1.1202,Genus_unassigned_KY658480.1.1210,Genus_unassigned_MF498280.1.1204,Genus_unassigned_MH843493.1.1214,Genus_unassigned_Y18355.1.1409,Genus_unassigned_a3619e4bd3465b6a2aa9638acd081cd2,Genus_unassigned_a9f73cd1c850d7f999159ba5feabd9d6,Genus_unassigned_c51976b33e301cd0c39ff6780038cb3d,Genus_unassigned_ca53da738ef5a0dbe50fe54061231539,Genus_unassigned_cafeeea8a015957c63e8db16e70ed374,Genus_unassigned_cc71afec2b00c234459733299a21d5f5,Genus_unassigned_cf42d6ef5b5f01ff0a0a2bf5b533682e,Genus_unassigned_d27439ff64e05809b9e00cfa519cdcac,Genus_unassigned_e56acb09bca8725f6d206127a3189941,Genus_unassigned_e56b0756bf4106b0b7f14fa46e828c2a,Genus_unassigned_eb04e82f5de40a4c6ab43c4b470e4cba,Genus_unassigned_fc52caa7528d00b1f9ee139319dea276,H1,HT002,Hafnia-Obesumbacterium,Halomonas,Helicobacter,Hydrogenophilus,Incertae_Sedis,Intestinimonas,Klebsiella,Lachnospira,Lachnospiraceae_UCG-010,Lactobacillus,Lawsonella,Ligilactobacillus,Limosilactobacillus,Macrococcus,Mageeibacillus,Malacoplasma,Massiliomicrobiota,Mediterraneibacter,Megamonas,Merdibacter,Methanobrevibacter,Methylobacterium,Microbacterium,Monoglobus,Moraxella,Mycobacterium,Negativibacillus,Neorickettsia,Oceanivirga,Olsenella,Oscillibacter,Paenibacillus,Parabacteroides,Parvimonas,Pediococcus,Pedobacter,Peptoclostridium,Peptococcus,Peptoniphilus,Peribacillus,Phascolarctobacterium,Phyllobacterium,Porphyromonas,Prevotella,Prevotellaceae_Ga6A1_group,Prochlorococcus_MIT9313,Pseudoalteromonas,Pseudochrobactrum,Pseudoflavonifractor,Pseudolabrys,Pseudomonas,Psittacicella,Psychrobacillus,Pygmaiobacter,Ralstonia,Raoultella,Rhodococcus,Romboutsia,Rothia,Rubellimicrobium,Ruthenibacterium,Sarcina,Schaalia,Sedimentibacter,Sellimonas,Seongchinamella,Serratia,Shewanella,Shinella,Shuttleworthia,Sphingobacterium,Sphingomonas,Staphylococcus,Stenotrophomonas,Streptococcus,Sulfurovum,Synechococcus_CC9902,Terrisporobacter,Thomasclavelia,Tissierella,Tumebacillus,Turicibacter,Tyzzerella,UCG-005,UCG-009,Varibaculum,Veillonella,Weissella,[Clostridium]_innocuum_group,[Ruminococcus]_gnavus_group
SRR7146612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,19,0,0,0,0,0,27,0,0,0,20,59,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802,0,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,7,0,0,0,0,0,0,0,0,0,15,0,69,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0
SRR7146613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,698,0,10,91,2,0,0,0,314,0,0,0,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,18,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0
SRR7146614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,13,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,0,0,2,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0
SRR7146615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0,0,0,0,0,43,0,0,0,0,0,403,0,0,0,167,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,33,0,0,167,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,598,0,0,0,0,0,0,36,18,0,0,0,0,0,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,701,0,0,0,0,0,0,0,0,0,0,0,1674,0,0,0
SRR7146616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,13,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,72,0,0,0,63,0,0,0,47,0,2,0,0,0,0,0,0,0,53,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,102,0,0,0,0,218,31,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,24,0,0,0,10,0,0,0,0,529,0,0,0,0,0,0,0,3,1401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0
SRR7146617,0,0,0,0,0,0,0,0,0,0,0,0,380,0,0,0,1989,0,0,0,0,80,0,0,0,0,0,0,336,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,637,0,0,0,0,0,0,4,13,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,79,0,0,0,0,0,0,0,0,0,0,31,148,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,272,0,8,0,31,0,0,0,0,4,0,181,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,14,40,0,0,0,0,0,0,0,0,0,25,0,0,20,0,0,0
SRR7146618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,0,0,0,0,57,0,0,0,0,0,0,624,0,24,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,110,1506,0,66,0,0,0,0,151,0,0,0,0,15,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,401,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,89,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,8,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0
SRR7146619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,0,0,0,0,12,0,0,0,0,0,17,1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,0,0,128,0,0,8,20,0,84,0,0,0,0,0,29,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,0,0,0,0,1661,0,0,0,0,0,2,0,0,63,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR7146620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,13,29,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,17,0,0,0,24,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,864,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,223,0,0,7,33,0,0,0,0,713,0,0,0,0,0,0,0,3,2476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0
SRR7146622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,32,0,0,0,0,0,16,4040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,428,0,0,0,15,0,0,0,94,0,0,0,0,0,0,0,3,0,15,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,11,0,0,0,0,31,0,0,0,0,0,11,0,0,46,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,11,0,0,0,0,0,33,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,69,8,0,0,0
SRR7146623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,2114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,323,0,0,0,35,0,11,0,2,0,0,0,0,0,6,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,0,0,23,0,380,0,0,0,0,0,0,18,0,223,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,261,0,0,0,13,2,0,0,0,901,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0
SRR7146624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,37,38,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,3,0,0,0,18,0,0,0,6,0,2,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,0,0,2,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,5,0,0,0,0,3642,0,0,0,0,0,0,0,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
SRR7146625,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,2,0,0,0,0,8,0,0,0,0,0,160,2517,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,52,0,0,0,21,0,0,0,0,0,2,0,17,0,27,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39,0,0,0,0,767,0,0,0,0,0,2,4,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,492,0,0,0,0,0,0,0,3,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0
SRR7146626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,49,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,241,0,0,0,15,0,0,0,0,0,3,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54,0,1155,0,0,0,0,0,0,0,0,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,28,0,0,0,0,1979,0,0,0,0,0,0,0,16,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
SRR7146627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,188,0,0,0,0,0,0,120,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3330,0,0,0,0,0,0,0,29,0,0,0,30,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,289,0,0,0,0,0,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,18,0,33,0,0,0,0,0,0,348,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,30,14,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0
SRR7146628,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,17,0,0,0,0,2,0,0,0,0,0,3,1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,645,0,0,0,125,0,0,0,0,0,1,0,0,0,231,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,283,0,694,0,0,0,0,0,0,5,0,171,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,8,0,0,0,0,612,0,2,0,0,0,0,0,3,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0
SRR7146629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,417,4129,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,40,0,0,27,6,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,257,0,0,6,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,29,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
SRR7146630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,6,0,0,0,0,0,0,0,0,0,0,0,3028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,135,0,0,8,0,0,0,0,0,0,0,945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,1,0,0,0,0,0,0,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
SRR7146631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,0,22,0,0,0,0,0,0,1586,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,3,766,0,0,0,0,0,0,9,54,0,0,0,0,0,10,0,61,0,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,77,229,0,0,5,0,0,0,0,0,0,0,4,570,0,317,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,9,68,0,0,0,0,3,0,0,0,0,15,0,11,0,0,0,0
SRR7146632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,110,0,0,0,0,10,0,0,0,0,0,44,1553,0,0,0,13,0,661,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,7,0,11,0,0,0,0,0,6,0,0,68,0,0,0,0,0,24,0,0,0,0,0,0,0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,2,0,0,0,84,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR7146633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,5,0,0,0,0,0,6,904,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,257,0,0,0,0,0,1,0,55,0,0,0,0,1544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,1254,0,0,0,0,0,0,0,0,41,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,0,0,3,2,0,0,0,0,32,4,0,0,0,0,0,0,0,550,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,13,66,0,0,0
SRR7146635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,17,0,0,0,0,14,0,0,0,0,0,107,2330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,19,0,10,0,3,0,0,0,65,0,0,0,0,133,0,6,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,125,0,0,260,0,0,0,0,0,24,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,16,4,0,0,0,89,99,0,0,0,0,0,0,13,33,0,0,0,0,0,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,324,0,0,0,0,0,0,0,0,0,0,0,532,0,0,0
SRR7146636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,40,0,0,0,0,0,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,216,0,0,0,0,0,12,0,5,0,0,0,5,0,40,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,54,0,261,0,0,0,0,0,4,0,0,1222,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,0,0,0,24,8,0,3,0,249,8,12,0,0,0,0,0,0,1843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,10,0,0,0,0,0,0,0,0,0,0,9,23,0,0,0
SRR7146637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,44,0,0,0,0,0,16,1474,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,0,0,0,280,0,12,8,7,0,0,0,45,0,0,0,13,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1064,0,0,346,0,49,0,0,0,0,0,0,4,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,531,21,0,0,0,0,0,0,31,129,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,7,0,29,20,64,0,0,0,0,0,0,0,0,0,0,7,248,0,0,0
SRR7146638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,5,0,0,0,0,0,0,1665,0,41,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,720,0,21,3,0,0,1,0,57,0,0,0,92,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,1052,0,0,0,0,0,0,0,0,310,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,3,0,41,0,0,0,0,0,0,0,7,484,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,63,0,0,0,0,0,0,0,0,3,0,24,116,0,0,0
SRR7146639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,0,0,0,0,6,0,0,0,0,0,35,3315,0,0,0,25,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,44,0,19,1,33,0,3,120,0,0,44,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,358,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,27,0,4,0,39,0,0,0,0,0,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0
